Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400110889","12f4640f-b802-4367-96af-1d0aa1c2fa3a","cb1461cc-b43c-40a7-af2b-da503758b423","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How does size affect sound?:uInvestigate Lab Teacher Support Container",,,,,"Teacher Support: How does size affect sound?","Teacher Support: How does size affect sound?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400110889",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How does size affect sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/65e88200-cb3f-4185-8b75-57692a13ead1",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400112189","6ad536cb-b1bb-4c7c-ad03-862310b73524","9aca2fce-840e-4c83-996e-bd148a313d72","Elevate Science Grade 1:Program Resources:Labs:Sound",,,,,"uInvestigate Lab: How can you see sound?","uInvestigate Lab: How can you see sound?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400112189",,,"Pearson","This lab provides an opportunity for students to make a model of a drum. The purpose of this lab is to demonstrate how sound vibrations can be seen.","SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab: How can you see sound?",,"inquiry|investigate|investigation|uInvestigate|lab|labs|hands on|hands-on|vibrate|vibrations|instrument|instruments|energy|drum|pitch|high|low|loud|soft|plastic cup|string|strings|plastic wrap|sand","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/759234c8-2ae8-45ba-810b-4a7882080011",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400112200","9aca2fce-840e-4c83-996e-bd148a313d72","98cdbc14-b42a-431c-8bfe-dd2ed63b5f10","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How can you see sound?",,,,,"uInvestigate Lab Teacher Support Container","uInvestigate Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400112200",,,"Pearson",,,,,"uInvestigate Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966899","98cdbc14-b42a-431c-8bfe-dd2ed63b5f10","5551e1d3-daa9-495d-810c-248bf054a71e","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How can you see sound?:uInvestigate Lab Teacher Support Container",,,,,"túInvestigas: Lab: ¿Cómo puedes ver el sonido?","túInvestigas: Lab: ¿Cómo puedes ver el sonido?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966899",,,"Pearson","Este laboratorio permite que los estudiantes hagan un modelo de un tambor. El objetivo de este laboratorio es mostrar cómo se pueden ver las vibraciones de los sonidos.","SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","túInvestigas: Lab: ¿Cómo puedes ver el sonido?",,"indagación|investigar|investigación|túInvestigas|laboratorio|laboratorios|prácticos|práctico|vibrar|vibraciones|instrumento|instrumentos|energía|tambor|tono|agudo|grave|fuerte|suave|vaso plástico|cuerda|cuerdas|plástico de envolver|arena","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/54b5f326-ef09-4e91-b79a-4a33a5a42b3a",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400112204","98cdbc14-b42a-431c-8bfe-dd2ed63b5f10","6d9634cf-22ef-45ff-8fff-1f80571efd16","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How can you see sound?:uInvestigate Lab Teacher Support Container",,,,,"uInvestigate Lab Placemat: How can you see sound?","uInvestigate Lab Placemat: How can you see sound?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400112204",,,"Pearson",,"SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab Placemat: How can you see sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/8ca89ea1-759d-4e1c-b14b-dbdb7fc8acc8",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966919","98cdbc14-b42a-431c-8bfe-dd2ed63b5f10","0e2bc29d-7948-4d71-9f1c-04bdb38c25d3","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How can you see sound?:uInvestigate Lab Teacher Support Container",,,,,"Mantel individual de túInvestigas: Lab: ¿Cómo puedes ver el sonido?","Mantel individual de túInvestigas: Lab: ¿Cómo puedes ver el sonido?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966919",,,"Pearson",,"SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de túInvestigas: Lab: ¿Cómo puedes ver el sonido?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/38302fbd-04ea-4cb0-8b45-20c9e2b67601",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400112214","98cdbc14-b42a-431c-8bfe-dd2ed63b5f10","11e4248f-60b7-4bc7-9074-45126342e0ad","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How can you see sound?:uInvestigate Lab Teacher Support Container",,,,,"Teacher Support: How can you see sound?","Teacher Support: How can you see sound?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400112214",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How can you see sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e8ebed41-5c71-4f76-8c03-38f5099134f4",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113282","6ad536cb-b1bb-4c7c-ad03-862310b73524","961f89be-e96e-4493-b890-6da3bf12f54d","Elevate Science Grade 1:Program Resources:Labs:Sound",,,,,"uInvestigate Lab: What does that sound say?","uInvestigate Lab: What does that sound say?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113282",,,"Pearson","This lab provides an opportunity for students to explore using Morse code. The purpose of this lab is to demonstrate using Morse code for secret messages.","SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab: What does that sound say?",,"inquiry|investigate|investigation|uInvestigate|lab|labs|hands on|hands-on|sound|sounds|send|message|messages|secret code|secret codes","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/dd4e4aac-4d66-4afa-a6c5-c976f2b5fb86",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400113297","961f89be-e96e-4493-b890-6da3bf12f54d","3c25ba58-6a64-43b3-a848-f823e45b2a17","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: What does that sound say?",,,,,"uInvestigate Lab Teacher Support Container","uInvestigate Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400113297",,,"Pearson",,,,,"uInvestigate Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967008","3c25ba58-6a64-43b3-a848-f823e45b2a17","4fa905f2-45b5-4c7c-99d4-3f44a0ebb2b1","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: What does that sound say?:uInvestigate Lab Teacher Support Container",,,,,"túInvestigas: Lab: ¿Qué dice ese sonido?","túInvestigas: Lab: ¿Qué dice ese sonido?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532967008",,,"Pearson","Este laboratorio permite que los estudiantes exploren y usen el código Morse. El objetivo de este laboratorio es demostrar cómo se utiliza el código Morse para enviar mensajes.","SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","túInvestigas: Lab: ¿Qué dice ese sonido?",,"indagación|investigar|investigación|túInvestigas|laboratorio|laboratorios|prácticos|práctico|sonido|sonidos|enviar|mensaje|mensajes|código secreto|códigos secretos","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/a5ef0dab-febe-41a3-8943-8dd8af4aff5b",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113303","3c25ba58-6a64-43b3-a848-f823e45b2a17","45b08a4d-bda8-4b6d-935e-1110de2890a2","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: What does that sound say?:uInvestigate Lab Teacher Support Container",,,,,"uInvestigate Lab Placemat: What does that sound say?","uInvestigate Lab Placemat: What does that sound say?","Teacher Resources","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113303",,,"Pearson",,"SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab Placemat: What does that sound say?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7f1e7ae1-9e60-4fc0-8e02-82ca186faac3",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967024","3c25ba58-6a64-43b3-a848-f823e45b2a17","76525eb1-2b06-4262-baa7-67b3ccdda494","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: What does that sound say?:uInvestigate Lab Teacher Support Container",,,,,"Mantel individual de túInvestigas: Lab: ¿Qué dice ese sonido?","Mantel individual de túInvestigas: Lab: ¿Qué dice ese sonido?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532967024",,,"Pearson",,"SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de túInvestigas: Lab: ¿Qué dice ese sonido?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/9087cb2d-e093-4dd2-b61d-bccca46ac6be",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113309","3c25ba58-6a64-43b3-a848-f823e45b2a17","7b81767f-3be1-46fe-ab18-3001de547bbb","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: What does that sound say?:uInvestigate Lab Teacher Support Container",,,,,"Teacher Support: What does that sound say?","Teacher Support: What does that sound say?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113309",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: What does that sound say?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/a0f82a38-912f-4d53-90d6-91758215d285",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","50",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105529","6ad536cb-b1bb-4c7c-ad03-862310b73524","5546ea61-48d0-4e77-9f23-1f3785e74e00","Elevate Science Grade 1:Program Resources:Labs:Sound",,,,,"uConnect Lab: How can a ruler make a sound?","uConnect Lab: How can a ruler make a sound?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105529",,,"Pearson","This uConnect Lab provides an opportunity for students to explore the sounds a ruler makes. The purpose of this lab is to explore investigate the different sounds made by vibrating the ruler in different ways.","SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uConnect Lab: How can a ruler make a sound?",,"eText|reading|narrative|student edition|pages|lab type|short lab|long lab|ruler|rulers|sound|sounds|vibrate|vibrations|observe|observation","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/46a288eb-b38a-47e2-aff2-be7abb43a339",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400105537","5546ea61-48d0-4e77-9f23-1f3785e74e00","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","Elevate Science Grade 1:Program Resources:Labs:Sound:uConnect Lab: How can a ruler make a sound?",,,,,"uConnect Lab Teacher Support Container","uConnect Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400105537",,,"Pearson",,,,,"uConnect Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105542","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","fc7eeafe-56e2-4d94-8bf4-9f703387a29e","Elevate Science Grade 1:Program Resources:Labs:Sound:uConnect Lab: How can a ruler make a sound?:uConnect Lab Teacher Support Container",,,,,"uConnect Lab Placemat: How can a ruler make a sound?","uConnect Lab Placemat: How can a ruler make a sound?","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105542",,,"Pearson",,"SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uConnect Lab Placemat: How can a ruler make a sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/a06e0cb0-d709-4a96-a234-4acabd54de2e",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
